table_name,table_type,table_comment,column_name,ordinal_position,data_type,is_nullable,column_default,column_comment,constraint_type,constraint_name,column_tags,table_tags
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,plan_ac_hours,123,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,plan_ac_minutes,124,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,plan_ac_cycles,125,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,plan_ac_brake_cycles,126,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,defer_from_tc_ac,127,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,defer_from_tc_pn,128,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,defer_from_tc_sn,129,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,ongoing_trouble_shooting,130,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,interface_created_date,131,TIMESTAMP,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,interface_modified_date,132,TIMESTAMP,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,previous_interface_transaction,133,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,sabre_message_number,134,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,coo_remarks,135,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,defect_for_pn_status,136,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,planning_dept,137,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,planning_sub_dept,138,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,schedule_hours_repeat,139,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,schedule_cycles_repeat,140,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,schedule_days_repeat,141,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,defer_to_date_repeat,142,TIMESTAMP,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,defer_to_hour_repeat,143,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,defer_to_minute_repeat,144,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,interface_ectm_transfer_by,145,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,interface_ectm_transfer_date,146,TIMESTAMP,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,hour_calendar_control,147,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,cador,148,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,cador_warranty,149,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,cador_damage,150,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,day_of_discovery,151,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,drts_system_source_id,152,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,drts_system_kb_string,153,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,unique_id,154,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,reference,155,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,cpcp_id,156,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,mel_sub,157,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,inspector_skill,158,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,inspector_man_hours,159,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,inspector_man_require,160,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,interface_deferral_reference,161,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,drts_system_url,162,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,major_repair,163,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,template_task_card,164,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,ground_time_require,165,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,in_use,166,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,current_user,167,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,defect_position,168,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,mtc_contacted,169,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,mtc_alert,170,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,moc_item_description,171,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,eom,172,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,eom_repeat,173,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,paper_required,174,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,constraint_code_1,175,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,constraint_code_2,176,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,no_of_print,177,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,procedure,178,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,mel_operational_restrictions,179,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,operations_note,180,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,reliability_check,181,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,restrictions_user,182,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,restrictions_date,183,TIMESTAMP,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,note_user,184,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,note_date,185,TIMESTAMP,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,defer_to_next_ec_repeat,186,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,temp_sabre,187,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,moc_item_description_link_mel,188,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,flight_log,189,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,flight_leg,190,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,flight_date,191,TIMESTAMP,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,buy_back_rii,192,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,etops,193,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,seat_number,194,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,seat_letter,195,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,seat_severity,196,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,due_date,197,TIMESTAMP,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,flight_resolved,198,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,asr,199,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,mel_alert,200,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,cdccl,201,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,critical_task,202,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,cdrm_location_code,203,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,cdrm_part_code,204,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,cdrm_description_code,205,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,cabin_part_id,206,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,ios_sync,207,TIMESTAMP,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,cabin_position,208,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,form_no,209,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,not_required,210,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,auto_schedule,211,STRING,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,actual_hours,212,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,actual_minutes,213,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,actual_cycles,214,DECIMAL,YES,,,,,,
qx_ppmtx_defect_report,STREAMING_TABLE,Silver defect reports - validated aircraft defect and maintenance action records,actual_days,215,DECIMAL,YES,,,,,,
